avg_epoch_time_sec,early_stopped,epochs_run,mrr@20,status,test_hr@10,test_inference_time_sec,test_mrr@20,trial
5.098356279166969,True,37,0.2463,ok,0.3737,0.15110397338867188,0.2148,1
5.0530398654937745,True,25,0.2487,ok,0.3725,0.15459704399108887,0.2158,2
5.073844268918037,True,32,0.243,ok,0.3653,0.15465354919433594,0.2124,3
5.074943043291569,True,32,0.2448,ok,0.3705,0.14840078353881836,0.2142,4
5.079963651299477,True,80,0.2419,ok,0.3597,0.15483570098876953,0.2133,5
5.05602071762085,True,25,0.2494,ok,0.3725,0.15362191200256348,0.2168,6
5.053478987320609,True,23,0.2486,ok,0.3709,0.15289950370788574,0.2153,7
5.057792549133301,True,25,0.2499,ok,0.3757,0.15225958824157715,0.2171,8
5.080574161127994,True,38,0.2448,ok,0.3657,0.1539754867553711,0.215,9
5.105992190381314,True,47,0.2477,ok,0.3717,0.14756059646606445,0.2187,10
