early_stopped,epochs_run,macro_1.alpha_effective,macro_1.alpha_value,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.factored_group_entropy_mean,macro_1.group_cv_usage,macro_1.group_entropy_mean,macro_1.group_n_eff,macro_1.group_top1_max_frac,macro_1.moe_delta_norm,macro_1.n_eff,macro_1.residual_delta_norm,macro_1.route_consistency_feature_group_knn_focus_js,macro_1.route_consistency_feature_group_knn_focus_score,macro_1.route_consistency_feature_group_knn_mean_js,macro_1.route_consistency_feature_group_knn_mean_score,macro_1.route_consistency_feature_group_knn_tempo_js,macro_1.route_consistency_feature_group_knn_tempo_score,macro_1.route_consistency_group_knn_js,macro_1.route_consistency_group_knn_score,macro_1.route_consistency_intra_group_knn_mean_js,macro_1.route_consistency_intra_group_knn_mean_score,macro_1.route_consistency_knn_js,macro_1.route_consistency_knn_score,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.shared_delta_norm,macro_1.stage_delta_norm,macro_1.top1_max_frac,mrr@20,status,test_hr@10,test_mrr@20,trial
True,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0771,ok,0.1855,0.071,1
True,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0766,ok,0.1832,0.076,2
True,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077,ok,0.1804,0.0697,3
True,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0745,ok,0.1864,0.0708,4
True,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0788,ok,0.1781,0.0744,5
True,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0789,ok,0.1781,0.0741,6
True,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0654,ok,0.1509,0.0581,7
True,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0771,ok,0.186,0.0737,8
True,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0134,ok,0.0295,0.012,9
True,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0746,ok,0.1874,0.0713,10
True,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0156,ok,0.0309,0.0119,11
True,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0758,ok,0.1827,0.0721,12
False,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0535,ok,0.1384,0.0515,13
True,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0774,ok,0.1841,0.0727,14
True,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0758,ok,0.1943,0.069,15
True,47,1.0,1.0,0.0,0.3033538567038689,0.0,1.3307825810684042,0.16538073122501373,-0.0020865548867732286,0.0,0.23190323865581106,0.40833024005184826,1.897930934620249,0.6657116779067999,7.044788781163435,5.4943872954450255,7.044788781163435,0.0,1.0,0.0,1.0,0.0,1.0,0.00016674991019434765,0.9998332639917992,0.0008392721717267375,0.9991612935621326,0.0005983888057240268,0.999401790193152,0.0,0.0,7.670650825253924,7.044788781163435,0.4457177627909335,0.0822,ok,0.1901,0.075,16
True,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0093,ok,0.024,0.0108,17
True,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0115,ok,0.0281,0.0097,18
True,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0815,ok,0.1897,0.0793,19
True,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0744,ok,0.1832,0.0702,20
